age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37.0,JobCat6,married,tertiary,no,208.0,no,,cellular,20.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
44.0,JobCat6,,tertiary,no,70.0,no,no,cellular,20.0,,0.0,3.0,,,unknown,TypeA
44.0,JobCat6,married,,no,0.0,yes,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
33.0,JobCat4,divorced,secondary,,80.0,no,no,,20.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
51.0,JobCat6,married,tertiary,no,7631.0,no,no,cellular,20.0,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
35.0,JobCat9,married,tertiary,no,247.0,no,,cellular,20.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeB
59.0,JobCat2,married,,no,2568.0,no,no,,20.0,aug,0.0,5.0,,0.0,unknown,TypeA
36.0,JobCat9,single,tertiary,no,221.0,no,no,cellular,20.0,aug,0.0,,-1.0,0.0,unknown,TypeA
42.0,JobCat1,married,,no,2328.0,no,,cellular,20.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,secondary,,432.0,no,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
54.0,JobCat8,,tertiary,no,0.0,yes,no,cellular,20.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,single,tertiary,no,12.0,no,no,,20.0,aug,0.0,5.0,,0.0,unknown,TypeA
,JobCat9,married,,no,0.0,no,,,,aug,0.0,,-1.0,0.0,unknown,TypeA
,JobCat6,married,tertiary,no,,no,no,cellular,20.0,aug,0.0,5.0,-1.0,0.0,,TypeA
45.0,JobCat11,,secondary,no,236.0,no,no,,20.0,aug,,2.0,-1.0,0.0,unknown,TypeB
,JobCat9,,tertiary,no,19.0,no,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
43.0,JobCat9,divorced,tertiary,no,1088.0,no,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,,tertiary,no,79.0,yes,no,cellular,,aug,0.0,12.0,-1.0,,unknown,TypeA
56.0,JobCat3,married,secondary,no,385.0,no,no,,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
40.0,JobCat6,married,tertiary,no,,no,no,cellular,20.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,divorced,secondary,no,558.0,yes,no,cellular,20.0,aug,0.0,,-1.0,0.0,unknown,TypeA
53.0,JobCat6,divorced,tertiary,no,913.0,no,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
29.0,JobCat5,,,no,744.0,no,no,cellular,20.0,aug,0.0,3.0,,0.0,unknown,TypeA
46.0,JobCat3,married,secondary,,123.0,no,no,cellular,20.0,aug,,3.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,married,secondary,no,-305.0,no,yes,,,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
50.0,JobCat3,married,primary,no,8000.0,yes,no,cellular,20.0,aug,0.0,10.0,-1.0,0.0,unknown,TypeA
33.0,JobCat6,married,,no,47.0,no,yes,cellular,20.0,aug,0.0,9.0,-1.0,0.0,unknown,TypeA
49.0,,,secondary,,601.0,no,no,cellular,20.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
55.0,JobCat9,,secondary,no,35.0,yes,no,,20.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
57.0,JobCat6,married,tertiary,no,3250.0,no,,cellular,20.0,aug,,3.0,,0.0,unknown,TypeA
31.0,JobCat6,married,tertiary,no,0.0,no,no,cellular,20.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
46.0,JobCat6,married,tertiary,no,0.0,no,no,cellular,20.0,aug,,,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,,no,35.0,no,no,cellular,20.0,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
54.0,JobCat1,married,unknown,no,,no,no,cellular,20.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
36.0,JobCat9,married,secondary,,63.0,no,no,cellular,20.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,single,,no,30.0,no,no,cellular,21.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
42.0,,,,no,,no,,cellular,21.0,aug,0.0,,,0.0,,TypeA
59.0,JobCat2,married,primary,no,,no,no,cellular,21.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
47.0,JobCat9,,,no,644.0,no,no,telephone,,aug,0.0,13.0,,0.0,unknown,TypeA
,JobCat6,divorced,tertiary,,205.0,no,no,cellular,21.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
52.0,JobCat3,married,primary,no,,no,no,,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat1,married,secondary,yes,,no,no,,21.0,aug,,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,single,secondary,no,0.0,no,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
40.0,JobCat6,,tertiary,no,185.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
47.0,JobCat6,married,,no,1224.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,,,,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat9,single,secondary,no,310.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat6,,,no,35.0,no,no,cellular,21.0,aug,,4.0,-1.0,0.0,unknown,TypeA
,JobCat6,single,,no,,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
40.0,JobCat9,single,,no,,,no,,,aug,,,-1.0,0.0,unknown,TypeA
36.0,JobCat9,married,secondary,no,13.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat9,,,no,5.0,no,no,cellular,21.0,aug,0.0,2.0,,0.0,unknown,TypeA
29.0,,single,tertiary,,,,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,tertiary,,213.0,no,no,cellular,,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,,no,0.0,,no,,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,secondary,no,-31.0,no,no,cellular,21.0,,0.0,8.0,-1.0,0.0,unknown,TypeA
58.0,JobCat2,married,primary,no,,no,no,cellular,,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,married,tertiary,no,0.0,no,no,cellular,21.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
31.0,,married,tertiary,no,51.0,yes,no,cellular,21.0,aug,0.0,,,0.0,unknown,TypeA
29.0,JobCat9,,,yes,,no,,,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
48.0,JobCat3,married,primary,no,492.0,no,yes,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
46.0,JobCat6,,tertiary,yes,-337.0,,yes,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
44.0,JobCat6,divorced,,no,,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,single,tertiary,no,102.0,yes,no,cellular,,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
58.0,,,,no,,yes,no,cellular,,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
50.0,JobCat6,divorced,tertiary,no,,yes,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
32.0,,,secondary,,666.0,no,no,cellular,,aug,,2.0,-1.0,0.0,unknown,TypeB
42.0,JobCat6,single,tertiary,yes,0.0,no,,cellular,21.0,aug,,,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,secondary,no,-123.0,no,yes,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,secondary,no,388.0,no,no,cellular,21.0,aug,0.0,,-1.0,,unknown,TypeA
51.0,JobCat3,married,,no,,no,no,cellular,21.0,aug,0.0,4.0,-1.0,,unknown,TypeA
28.0,JobCat9,married,,no,9.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,,no,,no,no,cellular,21.0,aug,,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat9,married,secondary,no,1960.0,yes,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat9,married,tertiary,no,73.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeB
46.0,JobCat7,married,secondary,no,244.0,no,no,cellular,21.0,aug,,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat1,single,tertiary,no,4.0,yes,no,cellular,21.0,aug,0.0,,-1.0,0.0,,TypeA
34.0,JobCat6,married,tertiary,no,0.0,no,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
50.0,JobCat7,divorced,secondary,yes,-210.0,no,yes,,21.0,aug,0.0,7.0,-1.0,0.0,,TypeA
31.0,JobCat1,married,primary,no,,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
47.0,JobCat6,,,no,,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,married,tertiary,no,4948.0,no,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,tertiary,no,-1.0,no,no,cellular,21.0,,0.0,4.0,-1.0,0.0,unknown,TypeA
37.0,JobCat9,married,,no,22.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
55.0,JobCat9,,tertiary,no,11.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,single,tertiary,no,0.0,no,no,,21.0,aug,,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,married,tertiary,no,150.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,,married,secondary,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,,tertiary,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,,unknown,TypeA
56.0,JobCat6,married,tertiary,no,502.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat6,single,tertiary,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,,no,-255.0,yes,no,cellular,21.0,aug,0.0,2.0,,0.0,unknown,TypeA
60.0,JobCat2,married,secondary,,404.0,no,no,cellular,21.0,aug,,,-1.0,0.0,unknown,TypeA
34.0,JobCat6,married,tertiary,no,0.0,yes,,cellular,21.0,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
51.0,JobCat6,married,,no,307.0,no,no,cellular,21.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
,JobCat9,single,tertiary,no,,no,yes,,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
57.0,,married,,no,,no,no,cellular,21.0,aug,0.0,10.0,-1.0,0.0,unknown,TypeB
,JobCat9,married,secondary,no,1498.0,no,yes,cellular,21.0,aug,0.0,4.0,-1.0,0.0,,TypeA
57.0,JobCat9,single,secondary,no,104.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,,TypeA
48.0,JobCat8,married,secondary,no,91.0,no,no,cellular,21.0,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,secondary,no,0.0,no,no,cellular,21.0,,0.0,4.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,married,tertiary,no,423.0,yes,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
37.0,JobCat9,,secondary,no,564.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
50.0,JobCat3,married,,,533.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
47.0,,married,tertiary,no,509.0,no,yes,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
,JobCat6,,,no,438.0,no,no,cellular,21.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
54.0,,married,secondary,no,77.0,no,no,cellular,21.0,,0.0,4.0,-1.0,0.0,unknown,TypeA
55.0,JobCat3,married,primary,no,400.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
48.0,JobCat3,married,secondary,no,2008.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,,no,727.0,no,no,cellular,21.0,aug,0.0,10.0,-1.0,0.0,unknown,TypeA
52.0,JobCat11,,tertiary,no,17.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,,,506.0,no,,cellular,21.0,aug,0.0,4.0,-1.0,,unknown,TypeA
32.0,JobCat9,,tertiary,no,,yes,no,cellular,,aug,0.0,21.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,secondary,no,1179.0,no,,cellular,21.0,aug,0.0,6.0,,0.0,unknown,TypeA
29.0,JobCat9,single,tertiary,no,26.0,no,no,,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,divorced,tertiary,no,433.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
29.0,,single,,no,110.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
48.0,,divorced,secondary,no,0.0,no,no,cellular,21.0,,0.0,4.0,-1.0,0.0,unknown,TypeA
57.0,JobCat8,married,,no,2109.0,no,no,cellular,21.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,married,secondary,,28.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
43.0,JobCat9,married,tertiary,no,226.0,no,,cellular,21.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
50.0,JobCat6,married,tertiary,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat6,married,,no,134.0,no,no,cellular,,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,tertiary,,0.0,no,,cellular,21.0,aug,,2.0,-1.0,0.0,unknown,TypeA
60.0,JobCat3,married,secondary,no,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,,unknown,TypeA
40.0,JobCat9,married,tertiary,no,278.0,no,no,cellular,,aug,0.0,7.0,-1.0,0.0,unknown,TypeA
52.0,JobCat7,married,,no,0.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
53.0,,married,secondary,no,,no,yes,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
40.0,JobCat6,married,,no,,yes,no,cellular,21.0,aug,,6.0,-1.0,0.0,unknown,TypeA
,JobCat9,single,tertiary,no,424.0,no,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
45.0,,married,,no,-459.0,no,no,cellular,21.0,,0.0,6.0,-1.0,0.0,unknown,TypeA
,JobCat11,married,,no,1401.0,no,no,cellular,21.0,aug,0.0,22.0,-1.0,0.0,unknown,TypeA
28.0,,single,tertiary,no,6619.0,,no,cellular,21.0,aug,,8.0,-1.0,0.0,unknown,TypeA
44.0,JobCat6,married,tertiary,no,,no,no,cellular,21.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
47.0,,single,tertiary,no,440.0,no,no,cellular,21.0,aug,,4.0,-1.0,0.0,unknown,TypeA
,JobCat6,single,,,0.0,no,no,cellular,21.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,single,,no,,no,no,cellular,21.0,aug,0.0,4.0,-1.0,,unknown,TypeA
35.0,JobCat6,married,tertiary,no,,no,no,cellular,21.0,aug,0.0,2.0,-1.0,,unknown,TypeA
35.0,JobCat9,divorced,,no,,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,,,no,,no,yes,,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
34.0,JobCat6,married,tertiary,no,518.0,no,no,cellular,21.0,,0.0,,-1.0,0.0,unknown,TypeA
31.0,JobCat9,divorced,secondary,no,557.0,yes,no,cellular,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,married,,no,151.0,no,,cellular,,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
48.0,JobCat6,married,tertiary,no,11.0,yes,,cellular,21.0,aug,0.0,9.0,-1.0,0.0,unknown,TypeA
43.0,JobCat6,married,tertiary,,0.0,no,no,,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
35.0,JobCat8,married,secondary,no,744.0,yes,yes,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
53.0,,single,tertiary,no,1.0,no,no,cellular,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
55.0,JobCat3,married,secondary,,196.0,no,no,cellular,21.0,aug,,1.0,-1.0,0.0,unknown,TypeB
42.0,JobCat9,single,secondary,no,25.0,yes,no,,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,single,,no,161.0,no,no,,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
52.0,JobCat6,married,,no,291.0,no,no,cellular,21.0,aug,0.0,3.0,-1.0,,unknown,TypeA
57.0,JobCat2,married,primary,,0.0,no,no,cellular,,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
,JobCat9,divorced,secondary,no,0.0,no,no,cellular,21.0,aug,0.0,,,0.0,unknown,TypeA
30.0,,single,tertiary,,41.0,no,no,,21.0,aug,0.0,5.0,,0.0,unknown,TypeB
33.0,JobCat9,married,secondary,no,84.0,yes,no,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,secondary,no,38.0,no,no,cellular,21.0,aug,0.0,13.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,tertiary,no,178.0,no,no,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat8,,tertiary,no,462.0,no,no,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeB
53.0,JobCat1,married,primary,no,70.0,no,no,cellular,21.0,aug,0.0,8.0,,0.0,unknown,TypeA
33.0,unknown,married,primary,no,4144.0,no,no,cellular,21.0,aug,,3.0,-1.0,0.0,unknown,TypeA
47.0,JobCat9,married,secondary,no,,no,no,,21.0,aug,,3.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,,,no,4.0,no,no,cellular,21.0,aug,0.0,3.0,,0.0,unknown,TypeA
30.0,JobCat9,,,no,,no,no,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,secondary,no,22.0,no,,cellular,21.0,aug,0.0,3.0,,0.0,unknown,TypeA
31.0,JobCat6,married,tertiary,no,0.0,no,yes,cellular,,,0.0,3.0,,0.0,unknown,TypeA
42.0,JobCat6,married,tertiary,no,37.0,no,no,cellular,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
40.0,JobCat9,married,secondary,no,318.0,no,no,cellular,21.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
34.0,JobCat9,single,,no,0.0,no,no,cellular,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,tertiary,no,69.0,no,no,cellular,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,tertiary,no,255.0,no,no,cellular,21.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,secondary,no,,no,no,cellular,21.0,aug,0.0,,-1.0,0.0,unknown,TypeA
53.0,JobCat3,married,primary,no,0.0,no,no,,,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,tertiary,no,50.0,no,no,cellular,21.0,aug,0.0,1.0,-1.0,,unknown,TypeA
55.0,JobCat3,married,primary,no,2384.0,no,yes,telephone,21.0,aug,0.0,20.0,-1.0,0.0,unknown,TypeA
46.0,JobCat3,married,primary,no,,no,no,cellular,21.0,aug,,3.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,single,,no,254.0,no,no,,21.0,aug,0.0,1.0,-1.0,0.0,unknown,TypeA
52.0,JobCat2,married,secondary,no,0.0,no,no,cellular,22.0,aug,0.0,5.0,-1.0,0.0,unknown,TypeA
55.0,JobCat6,married,tertiary,no,0.0,no,no,cellular,22.0,aug,,2.0,-1.0,0.0,unknown,TypeA
52.0,JobCat2,married,,no,6.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat9,single,,no,,no,no,cellular,22.0,aug,,,-1.0,0.0,unknown,TypeA
41.0,JobCat9,married,secondary,no,1344.0,no,no,,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
47.0,JobCat3,,secondary,no,11305.0,no,no,cellular,22.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
41.0,JobCat6,married,tertiary,,15449.0,no,no,cellular,22.0,aug,0.0,9.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,married,tertiary,no,22.0,,no,,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,no,516.0,no,no,cellular,22.0,aug,0.0,7.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,no,,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
53.0,JobCat6,married,tertiary,,32.0,no,yes,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,JobCat10,,secondary,no,42.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,,secondary,no,,no,no,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat9,,tertiary,no,0.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
52.0,JobCat6,married,,no,,no,no,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeB
35.0,JobCat6,married,tertiary,,981.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
46.0,JobCat9,divorced,tertiary,,,no,no,cellular,22.0,aug,,,,0.0,unknown,TypeA
43.0,JobCat9,married,tertiary,no,0.0,no,,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
42.0,JobCat6,married,secondary,no,580.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,,unknown,TypeA
,JobCat6,,secondary,yes,0.0,no,yes,,22.0,aug,0.0,9.0,-1.0,0.0,unknown,TypeA
49.0,JobCat9,married,secondary,no,27.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
33.0,JobCat8,married,secondary,,573.0,yes,yes,cellular,22.0,aug,0.0,8.0,-1.0,0.0,unknown,TypeA
30.0,JobCat6,single,tertiary,no,98.0,no,no,cellular,,aug,0.0,2.0,-1.0,0.0,,TypeA
30.0,JobCat6,single,tertiary,no,522.0,no,no,cellular,22.0,aug,,,-1.0,0.0,unknown,TypeB
29.0,JobCat8,married,tertiary,no,94.0,no,no,cellular,,aug,,2.0,-1.0,0.0,unknown,TypeB
47.0,JobCat9,married,secondary,no,147.0,no,no,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
41.0,JobCat9,married,secondary,no,965.0,no,no,,22.0,aug,0.0,10.0,-1.0,0.0,unknown,TypeB
30.0,JobCat9,,,no,14.0,no,no,cellular,22.0,aug,,6.0,-1.0,0.0,unknown,TypeA
46.0,,single,tertiary,no,1328.0,no,no,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
34.0,JobCat9,,secondary,no,,no,yes,cellular,22.0,aug,,6.0,-1.0,0.0,unknown,TypeA
58.0,JobCat6,divorced,,no,,no,no,cellular,22.0,aug,0.0,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,tertiary,no,149.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeB
52.0,JobCat3,,secondary,no,-164.0,no,no,cellular,22.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
36.0,JobCat9,married,,no,196.0,no,no,cellular,22.0,aug,,2.0,-1.0,0.0,unknown,TypeA
,JobCat6,single,tertiary,no,,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
56.0,JobCat2,,secondary,no,415.0,no,no,cellular,22.0,aug,0.0,,,0.0,unknown,TypeA
53.0,JobCat3,married,,no,109.0,no,no,cellular,22.0,aug,0.0,,,0.0,unknown,TypeA
58.0,JobCat2,married,tertiary,no,183.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,no,99.0,,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,single,tertiary,no,1536.0,no,,cellular,,aug,0.0,2.0,-1.0,,unknown,TypeA
36.0,JobCat9,single,,no,0.0,no,no,cellular,22.0,aug,0.0,,-1.0,,unknown,TypeA
44.0,JobCat9,married,secondary,no,267.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,,unknown,TypeB
46.0,JobCat3,married,,no,225.0,no,no,cellular,22.0,aug,0.0,6.0,-1.0,0.0,unknown,TypeA
28.0,JobCat6,single,tertiary,,,no,no,cellular,22.0,aug,0.0,,-1.0,0.0,unknown,TypeA
50.0,JobCat8,married,primary,no,0.0,no,no,cellular,,aug,0.0,4.0,,0.0,unknown,TypeA
59.0,JobCat2,married,unknown,,575.0,no,no,cellular,22.0,,0.0,3.0,-1.0,0.0,unknown,TypeA
56.0,JobCat6,married,tertiary,no,4889.0,no,no,cellular,22.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
49.0,JobCat6,,tertiary,no,0.0,no,no,cellular,22.0,aug,0.0,4.0,-1.0,0.0,unknown,TypeA
29.0,,single,secondary,no,1.0,,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,,yes,-172.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,,single,tertiary,,10215.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
57.0,JobCat9,married,secondary,no,20.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
49.0,JobCat11,married,,no,0.0,no,no,,22.0,aug,0.0,2.0,-1.0,,unknown,TypeA
41.0,,married,tertiary,no,23.0,no,no,cellular,,aug,0.0,2.0,-1.0,,unknown,TypeA
33.0,JobCat6,married,tertiary,,-126.0,no,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,,married,secondary,no,0.0,no,no,cellular,22.0,aug,0.0,2.0,,0.0,unknown,TypeA
33.0,JobCat6,single,secondary,no,1048.0,no,,cellular,22.0,aug,,2.0,-1.0,0.0,unknown,TypeA
53.0,JobCat3,married,secondary,no,25.0,no,no,cellular,22.0,aug,,2.0,-1.0,,unknown,TypeB
43.0,JobCat9,married,secondary,no,221.0,no,no,cellular,22.0,aug,0.0,2.0,,0.0,unknown,TypeA
30.0,JobCat9,,tertiary,no,388.0,yes,no,cellular,22.0,aug,0.0,2.0,-1.0,0.0,unknown,TypeA
